# creator_id: h2
# curie_map:
#   ICD10CM: 'ICD10CM:'
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/mondo-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
NCI:C7539	skos:exactMatch	ICD10CM:C91	Unspecified	Lymphoid leukaemia																																	
NCI:C7539	skos:relatedMatch	ICD10CM:C91.9	Unspecified	Lymphoid leukaemia, unspecified																																	
NCI:C7539	skos:relatedMatch	ICD10CM:C91.Z0	Unspecified	Other lymphoid leukemia not having achieved remission																																	
NCI:C2912	skos:relatedMatch	ICD10CM:C83.79	Unspecified	Burkitt lymphoma, extranodal and solid organ sites																																	
NCI:C2912	skos:relatedMatch	ICD10CM:C83.70	Unspecified	Burkitt lymphoma, unspecified site																																	
NCI:C2912	skos:relatedMatch	ICD10CM:C83.71	Unspecified	Burkitt lymphoma, lymph nodes of head, face, and neck																																	
NCI:C2912	skos:exactMatch	ICD10CM:C83.7	Unspecified	Burkitt lymphoma																																	
NCI:C2912	skos:relatedMatch	ICD10CM:C83.73	Unspecified	Burkitt lymphoma, intra-abdominal lymph nodes																																	
NCI:C2912	skos:relatedMatch	ICD10CM:C83.78	Unspecified	Burkitt lymphoma, lymph nodes of multiple sites																																	
NCI:C7258	skos:relatedMatch	ICD10CM:C81.00	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma, unspecified site																																	
NCI:C7258	skos:exactMatch	ICD10CM:C81.0	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma																																	
NCI:C7258	skos:relatedMatch	ICD10CM:C81.08	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of multiple sites																																	
NCI:C7258	skos:relatedMatch	ICD10CM:C81.04	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of axilla and upper limb																																	
NCI:C7258	skos:relatedMatch	ICD10CM:C81.05	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of inguinal region and lower limb																																	
NCI:C7258	skos:relatedMatch	ICD10CM:C81.01	Unspecified	Nodular lymphocyte predominant Hodgkin lymphoma, lymph nodes of head, face, and neck																																	
NCI:C3247	skos:exactMatch	ICD10CM:D46	Unspecified	Myelodysplastic syndromes																																	
NCI:C3247	skos:relatedMatch	ICD10CM:D46.9	Unspecified	Myelodysplastic syndrome, unspecified																																	
NCI:C4861	skos:relatedMatch	ICD10CM:C93.9	Unspecified	Monocytic leukaemia, unspecified																																	
NCI:C4861	skos:exactMatch	ICD10CM:C93	Unspecified	Monocytic leukaemia																																	
NCI:C4861	skos:relatedMatch	ICD10CM:C93.Z0	Unspecified	Other monocytic leukemia, not having achieved remission																																	
NCI:C2921	skos:relatedMatch	ICD10CM:C44.91	Unspecified	Basal cell carcinoma of skin, unspecified																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.111	Unspecified	Basal cell carcinoma of skin of unspecified eyelid, including canthus																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.310	Unspecified	Basal cell carcinoma of skin of unspecified parts of face																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.519	Unspecified	Basal cell carcinoma of skin of other part of trunk																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.112	Unspecified	Basal cell carcinoma of skin of right eyelid, including canthus																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.119	Unspecified	Basal cell carcinoma of skin of left eyelid, including canthus																																	
NCI:C2921	skos:narrowMatch	ICD10CM:C44.319	Unspecified	Basal cell carcinoma of skin of other parts of face																																	
NCI:C3171	skos:exactMatch	ICD10CM:C92.0	Unspecified	Acute myeloblastic leukaemia [AML]																																	
NCI:C3171	skos:relatedMatch	ICD10CM:C92.00	Unspecified	Acute myeloblastic leukemia, not having achieved remission																																	
NCI:C3174	skos:relatedMatch	ICD10CM:C92.10	Unspecified	Chronic myeloid leukemia, BCR/ABL-positive, not having achieved remission																																	
NCI:C3174	skos:exactMatch	ICD10CM:C92.1	Unspecified	Chronic myeloid leukaemia [CML], BCR/ABL-positive																																	
NCI:C7398	skos:narrowMatch	ICD10CM:C10.2	Unspecified	Malignant neoplasm: Lateral wall of oropharynx																																	
NCI:C7398	skos:relatedMatch	ICD10CM:C10.8	Unspecified	Malignant neoplasm: Overlapping lesion of oropharynx																																	
NCI:C7398	skos:narrowMatch	ICD10CM:C10.3	Unspecified	Malignant neoplasm: Posterior wall of oropharynx																																	
NCI:C7398	skos:narrowMatch	ICD10CM:C09.0	Unspecified	Malignant neoplasm: Tonsillar fossa																																	
NCI:C7398	skos:relatedMatch	ICD10CM:C14.8	Unspecified	Malignant neoplasm: Overlapping lesion of lip, oral cavity and pharynx																																	
NCI:C7398	skos:exactMatch	ICD10CM:C10	Unspecified	Malignant neoplasm of oropharynx																																	
NCI:C7398	skos:narrowMatch	ICD10CM:C09.1	Unspecified	Malignant neoplasm: Tonsillar pillar (anterior)(posterior)																																	
NCI:C7398	skos:relatedMatch	ICD10CM:C10.9	Unspecified	Malignant neoplasm: Oropharynx, unspecified																																	
NCI:C3242	skos:exactMatch	ICD10CM:C90.0	Unspecified	Multiple myeloma																																	
NCI:C3242	skos:relatedMatch	ICD10CM:C90.00	Unspecified	Multiple myeloma not having achieved remission																																	
NCI:C9242	skos:narrowMatch	ICD10CM:C18.4	Unspecified	Malignant neoplasm: Transverse colon																																	
NCI:C9242	skos:relatedMatch	ICD10CM:C18.9	Unspecified	Malignant neoplasm: Colon, unspecified																																	
NCI:C9242	skos:relatedMatch	ICD10CM:C18.8	Unspecified	Malignant neoplasm: Overlapping lesion of colon																																	
NCI:C9242	skos:narrowMatch	ICD10CM:C18.5	Unspecified	Malignant neoplasm: Splenic flexure																																	
NCI:C9242	skos:exactMatch	ICD10CM:C18	Unspecified	Malignant neoplasm of colon																																	
NCI:C9242	skos:narrowMatch	ICD10CM:C18.2	Unspecified	Malignant neoplasm: Ascending colon																																	
NCI:C9242	skos:narrowMatch	ICD10CM:C18.3	Unspecified	Malignant neoplasm: Hepatic flexure																																	
NCI:C9242	skos:narrowMatch	ICD10CM:C18.6	Unspecified	Malignant neoplasm: Descending colon																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.50	Unspecified	Lymphoblastic (diffuse) lymphoma, unspecified site																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.58	Unspecified	Lymphoblastic (diffuse) lymphoma, lymph nodes of multiple sites																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.51	Unspecified	Lymphoblastic (diffuse) lymphoma, lymph nodes of head, face, and neck																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.5	Unspecified	Lymphoblastic (diffuse) lymphoma																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.56	Unspecified	Lymphoblastic (diffuse) lymphoma, intrapelvic lymph nodes																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.52	Unspecified	Lymphoblastic (diffuse) lymphoma, intrathoracic lymph nodes																																	
NCI:C9360	skos:relatedMatch	ICD10CM:C83.59	Unspecified	Lymphoblastic (diffuse) lymphoma, extranodal and solid organ sites																																	
NCI:C9334	skos:narrowMatch	ICD10CM:C67.1	Unspecified	Malignant neoplasm: Dome of bladder																																	
NCI:C9334	skos:narrowMatch	ICD10CM:C67.4	Unspecified	Malignant neoplasm: Posterior wall of bladder																																	
NCI:C9334	skos:relatedMatch	ICD10CM:C67.8	Unspecified	Malignant neoplasm: Overlapping lesion of bladder																																	
NCI:C9334	skos:relatedMatch	ICD10CM:C67.9	Unspecified	Malignant neoplasm: Bladder, unspecified																																	
NCI:C9334	skos:exactMatch	ICD10CM:C67	Unspecified	Malignant neoplasm of bladder																																	
NCI:C2924	skos:relatedMatch	ICD10CM:D05.10	Unspecified	Intraductal carcinoma in situ of unspecified breast																																	
NCI:C2924	skos:relatedMatch	ICD10CM:D05.11	Unspecified	Intraductal carcinoma in situ of right breast																																	
NCI:C2924	skos:relatedMatch	ICD10CM:D05.12	Unspecified	Intraductal carcinoma in situ of left breast																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.33	Unspecified	Diffuse large B-cell lymphoma, intra-abdominal lymph nodes																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.30	Unspecified	Diffuse large B-cell lymphoma, unspecified site																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.32	Unspecified	Diffuse large B-cell lymphoma, intrathoracic lymph nodes																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.38	Unspecified	Diffuse large B-cell lymphoma, lymph nodes of multiple sites																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.39	Unspecified	Diffuse large B-cell lymphoma, extranodal and solid organ sites																																	
NCI:C8851	skos:exactMatch	ICD10CM:C83.3	Unspecified	Diffuse large B-cell lymphoma																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.31	Unspecified	Diffuse large B-cell lymphoma, lymph nodes of head, face, and neck																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83.89	Unspecified	Other non-follicular lymphoma, extranodal and solid organ sites																																	
NCI:C8851	skos:relatedMatch	ICD10CM:C83	Unspecified	Non-follicular lymphoma																																	
NCI:C9005	skos:relatedMatch	ICD10CM:C25.8	Unspecified	Malignant neoplasm: Overlapping lesion of pancreas																																	
NCI:C9005	skos:relatedMatch	ICD10CM:C25.7	Unspecified	Malignant neoplasm: Other parts of pancreas																																	
NCI:C9005	skos:narrowMatch	ICD10CM:C25.1	Unspecified	Malignant neoplasm: Body of pancreas																																	
NCI:C9005	skos:narrowMatch	ICD10CM:C25.3	Unspecified	Malignant neoplasm: Pancreatic duct																																	
NCI:C9005	skos:narrowMatch	ICD10CM:C25.0	Unspecified	Malignant neoplasm: Head of pancreas																																	
NCI:C9005	skos:relatedMatch	ICD10CM:C25.9	Unspecified	Malignant neoplasm: Pancreas, unspecified																																	
NCI:C9005	skos:narrowMatch	ICD10CM:C25.2	Unspecified	Malignant neoplasm: Tail of pancreas																																	
NCI:C9005	skos:exactMatch	ICD10CM:C25	Unspecified	Malignant neoplasm of pancreas																																	
NCI:C8923	skos:relatedMatch	ICD10CM:C94.00	Unspecified	Acute erythroid leukemia, not having achieved remission																																	
NCI:C8923	skos:exactMatch	ICD10CM:C94.0	Unspecified	Acute erythroid leukaemia																																	
NCI:C3517	skos:relatedMatch	ICD10CM:C81.29	Unspecified	Mixed cellularity classical Hodgkin lymphoma, extranodal and solid organ sites																																	
NCI:C3517	skos:exactMatch	ICD10CM:C81.2	Unspecified	Mixed cellularity classical Hodgkin lymphoma																																	
NCI:C3517	skos:relatedMatch	ICD10CM:C81.20	Unspecified	Mixed cellularity classical Hodgkin lymphoma, unspecified site																																	
NCI:C3517	skos:relatedMatch	ICD10CM:C81.21	Unspecified	Mixed cellularity classical Hodgkin lymphoma, lymph nodes of head, face, and neck																																	
NCI:C3517	skos:relatedMatch	ICD10CM:C81.28	Unspecified	Mixed cellularity classical Hodgkin lymphoma, lymph nodes of multiple sites																																	
NCI:C7540	skos:relatedMatch	ICD10CM:C83.00	Unspecified	Small cell B-cell lymphoma, unspecified site																																	
NCI:C7540	skos:exactMatch	ICD10CM:C83.0	Unspecified	Small cell B-cell lymphoma																																	
NCI:C29878	skos:exactMatch	ICD10CM:Z80	Unspecified	Family history of malignant neoplasm																																	
NCI:C2917	skos:relatedMatch	ICD10CM:D09.3	Unspecified	Carcinoma in situ: Thyroid and other endocrine glands																																	
NCI:C2917	skos:relatedMatch	ICD10CM:D09.9	Unspecified	Carcinoma in situ, unspecified																																	
NCI:C2917	skos:relatedMatch	ICD10CM:D07	Unspecified	Carcinoma in situ of other and unspecified genital organs																																	
NCI:C2917	skos:relatedMatch	ICD10CM:D07.30	Unspecified	Carcinoma in situ of unspecified female genital organs																																	
NCI:C2917	skos:relatedMatch	ICD10CM:D09	Unspecified	Carcinoma in situ of other and unspecified sites																																	
NCI:C4337	skos:relatedMatch	ICD10CM:C83.18	Unspecified	Mantle cell lymphoma, lymph nodes of multiple sites																																	
NCI:C4337	skos:exactMatch	ICD10CM:C83.1	Unspecified	Mantle cell lymphoma																																	
NCI:C4337	skos:relatedMatch	ICD10CM:C83.19	Unspecified	Mantle cell lymphoma, extranodal and solid organ sites																																	
NCI:C4337	skos:relatedMatch	ICD10CM:C83.10	Unspecified	Mantle cell lymphoma, unspecified site																																	
NCI:C9331	skos:narrowMatch	ICD10CM:C16.3	Unspecified	Malignant neoplasm: Pyloric antrum																																	
NCI:C9331	skos:narrowMatch	ICD10CM:C16.0	Unspecified	Malignant neoplasm: Cardia																																	
NCI:C9331	skos:relatedMatch	ICD10CM:C16.9	Unspecified	Malignant neoplasm: Stomach, unspecified																																	
NCI:C9331	skos:exactMatch	ICD10CM:C16	Unspecified	Malignant neoplasm of stomach																																	
NCI:C9331	skos:relatedMatch	ICD10CM:C16.8	Unspecified	Malignant neoplasm: Overlapping lesion of stomach																																	
NCI:C9331	skos:narrowMatch	ICD10CM:C16.2	Unspecified	Malignant neoplasm: Body of stomach																																	
NCI:C65157	skos:relatedMatch	ICD10CM:D49.9	Unspecified	Neoplasm of unspecified behavior of unspecified site																																	
NCI:C65157	skos:relatedMatch	ICD10CM:D49.89	Unspecified	Neoplasm of unspecified behavior of other specified sites																																	
NCI:C65157	skos:relatedMatch	ICD10CM:D48	Unspecified	Neoplasm of uncertain or unknown behaviour of other and unspecified sites																																	
NCI:C7528	skos:exactMatch	ICD10CM:C86.5	Unspecified	Angioimmunoblastic T-cell lymphoma																																	
NCI:C3163	skos:relatedMatch	ICD10CM:C91.10	Unspecified	Chronic lymphocytic leukemia of B-cell type not having achieved remission																																	
NCI:C3163	skos:exactMatch	ICD10CM:C91.1	Unspecified	Chronic lymphocytic leukaemia of B-cell type																																	
NCI:C9087	skos:narrowMatch	ICD10CM:C46.1	Unspecified	Kaposi sarcoma of soft tissue																																	
NCI:C9087	skos:narrowMatch	ICD10CM:C46.4	Unspecified	Kaposi's sarcoma of gastrointestinal sites																																	
NCI:C9087	skos:exactMatch	ICD10CM:C46	Unspecified	Kaposi sarcoma																																	
NCI:C3099	skos:exactMatch	ICD10CM:C22.0	Unspecified	Malignant neoplasm: Liver cell carcinoma																																	
NCI:C2915	skos:relatedMatch	ICD10CM:D3A.00	Unspecified	Benign carcinoid tumor of unspecified site																																	
NCI:C2915	skos:relatedMatch	ICD10CM:D3A.8	Unspecified	Other benign neuroendocrine tumors																																	
NCI:C4577	skos:narrowMatch	ICD10CM:C71.3	Unspecified	Malignant neoplasm: Parietal lobe																																	
NCI:C4577	skos:narrowMatch	ICD10CM:C71.1	Unspecified	Malignant neoplasm: Frontal lobe																																	
NCI:C4577	skos:relatedMatch	ICD10CM:C71.0	Unspecified	Malignant neoplasm: Cerebrum, except lobes and ventricles																																	
NCI:C4577	skos:narrowMatch	ICD10CM:C71.2	Unspecified	Malignant neoplasm: Temporal lobe																																	
NCI:C4577	skos:narrowMatch	ICD10CM:C71.4	Unspecified	Malignant neoplasm: Occipital lobe																																	
NCI:C3182	skos:exactMatch	ICD10CM:C92.4	Unspecified	Acute promyelocytic leukaemia [PML]																																	
NCI:C8968	skos:relatedMatch	ICD10CM:C82.18	Unspecified	Follicular lymphoma grade II, lymph nodes of multiple sites																																	
NCI:C8968	skos:relatedMatch	ICD10CM:C82.12	Unspecified	Follicular lymphoma grade II, intrathoracic lymph nodes																																	
NCI:C9345	skos:relatedMatch	ICD10CM:C02	Unspecified	Malignant neoplasm of other and unspecified parts of tongue																																	
NCI:C9345	skos:narrowMatch	ICD10CM:C02.1	Unspecified	Malignant neoplasm: Border of tongue																																	
NCI:C9345	skos:narrowMatch	ICD10CM:C02.0	Unspecified	Malignant neoplasm: Dorsal surface of tongue																																	
NCI:C9345	skos:relatedMatch	ICD10CM:C02.9	Unspecified	Malignant neoplasm: Tongue, unspecified																																	
NCI:C9345	skos:narrowMatch	ICD10CM:C02.2	Unspecified	Malignant neoplasm: Ventral surface of tongue																																	
NCI:C7485	skos:narrowMatch	ICD10CM:C00.0	Unspecified	Malignant neoplasm: External upper lip																																	
NCI:C7485	skos:exactMatch	ICD10CM:C44.0	Unspecified	Malignant neoplasm: Skin of lip																																	
NCI:C7485	skos:narrowMatch	ICD10CM:C00.2	Unspecified	Malignant neoplasm: External lip, unspecified																																	
NCI:C3170	skos:relatedMatch	ICD10CM:C94.20	Unspecified	Acute megakaryoblastic leukemia not having achieved remission																																	
NCI:C3170	skos:exactMatch	ICD10CM:C94.2	Unspecified	Acute megakaryoblastic leukaemia																																	
NCI:C3407	skos:exactMatch	ICD10CM:D47.3	Unspecified	Essential (haemorrhagic) thrombocythaemia																																	
NCI:C4345	skos:exactMatch	ICD10CM:D47.1	Unspecified	Chronic myeloproliferative disease																																	
NCI:C3568	skos:exactMatch	ICD10CM:C71	Unspecified	Malignant neoplasm of brain																																	
NCI:C3568	skos:narrowMatch	ICD10CM:C71.5	Unspecified	Malignant neoplasm: Cerebral ventricle																																	
NCI:C3568	skos:relatedMatch	ICD10CM:C71.9	Unspecified	Malignant neoplasm: Brain, unspecified																																	
NCI:C3568	skos:relatedMatch	ICD10CM:C71.8	Unspecified	Malignant neoplasm: Overlapping lesion of brain																																	
NCI:C3520	skos:relatedMatch	ICD10CM:C92.30	Unspecified	Myeloid sarcoma, not having achieved remission																																	
NCI:C3520	skos:exactMatch	ICD10CM:C92.3	Unspecified	Myeloid sarcoma																																	
NCI:C4913	skos:relatedMatch	ICD10CM:C57.4	Unspecified	Malignant neoplasm: Uterine adnexa, unspecified																																	
NCI:C4913	skos:relatedMatch	ICD10CM:C57.9	Unspecified	Malignant neoplasm: Female genital organ, unspecified																																	
NCI:C4913	skos:relatedMatch	ICD10CM:C57.7	Unspecified	Malignant neoplasm: Other specified female genital organs																																	
NCI:C4913	skos:relatedMatch	ICD10CM:C57	Unspecified	Malignant neoplasm of other and unspecified female genital organs																																	
NCI:C4340	skos:relatedMatch	ICD10CM:C84.40	Unspecified	Peripheral T-cell lymphoma, not classified, unspecified site																																	
NCI:C4340	skos:relatedMatch	ICD10CM:C84.4	Unspecified	Peripheral T-cell lymphoma, not classified																																	
NCI:C4340	skos:relatedMatch	ICD10CM:C84.49	Unspecified	Peripheral T-cell lymphoma, not classified, extranodal and solid organ sites																																	
NCI:C3460	skos:relatedMatch	ICD10CM:C82.2	Unspecified	Follicular lymphoma grade III, unspecified																																	
NCI:C6913	skos:relatedMatch	ICD10CM:C81.40	Unspecified	Lymphocyte-rich classical Hodgkin lymphoma, unspecified site																																	
NCI:C6913	skos:relatedMatch	ICD10CM:C81.48	Unspecified	Lymphocyte-rich classical Hodgkin lymphoma, lymph nodes of multiple sites																																	
NCI:C6913	skos:relatedMatch	ICD10CM:C81.41	Unspecified	Lymphocyte-rich classical Hodgkin lymphoma, lymph nodes of head, face, and neck																																	
NCI:C8423	skos:relatedMatch	ICD10CM:D03.8	Unspecified	Melanoma in situ of other sites																																	
NCI:C8423	skos:relatedMatch	ICD10CM:D03.9	Unspecified	Melanoma in situ, unspecified																																	
NCI:C8423	skos:relatedMatch	ICD10CM:D03.59	Unspecified	Melanoma in situ of other part of trunk																																	
NCI:C8423	skos:relatedMatch	ICD10CM:D03.4	Unspecified	Melanoma in situ of scalp and neck																																	
NCI:C3178	skos:exactMatch	ICD10CM:C93.1	Unspecified	Chronic myelomonocytic leukaemia																																	
NCI:C3178	skos:relatedMatch	ICD10CM:C93.10	Unspecified	Chronic myelomonocytic leukemia not having achieved remission																																	
NCI:C3677	skos:relatedMatch	ICD10CM:D36.7	Unspecified	Benign neoplasm: Other specified sites																																	
NCI:C9321	skos:exactMatch	ICD10CM:C11	Unspecified	Malignant neoplasm of nasopharynx																																	
NCI:C9321	skos:relatedMatch	ICD10CM:C11.9	Unspecified	Malignant neoplasm: Nasopharynx, unspecified																																	
NCI:C9321	skos:narrowMatch	ICD10CM:C11.1	Unspecified	Malignant neoplasm: Posterior wall of nasopharynx																																	
NCI:C3246	skos:relatedMatch	ICD10CM:C84.00	Unspecified	Mycosis fungoides, unspecified site																																	
NCI:C3246	skos:exactMatch	ICD10CM:C84.0	Unspecified	Mycosis fungoides																																	
NCI:C4904	skos:relatedMatch	ICD10CM:C77.2	Unspecified	Secondary and unspecified malignant neoplasm: Intra-abdominal lymph nodes																																	
NCI:C4904	skos:relatedMatch	ICD10CM:C77	Unspecified	Secondary and unspecified malignant neoplasm of lymph nodes																																	
NCI:C4904	skos:relatedMatch	ICD10CM:C77.9	Unspecified	Secondary and unspecified malignant neoplasm: Lymph node, unspecified																																	
NCI:C4904	skos:relatedMatch	ICD10CM:C77.0	Unspecified	Secondary and unspecified malignant neoplasm: Lymph nodes of head, face and neck																																	
NCI:C4904	skos:relatedMatch	ICD10CM:C77.1	Unspecified	Secondary and unspecified malignant neoplasm: Intrathoracic lymph nodes																																	
NCI:C3773	skos:relatedMatch	ICD10CM:C7A.1	Unspecified	Malignant poorly differentiated neuroendocrine tumors																																	
NCI:C3773	skos:relatedMatch	ICD10CM:C7A.8	Unspecified	Other malignant neuroendocrine tumors																																	
NCI:C3773	skos:broadMatch	ICD10CM:C7A	Unspecified	Malignant neuroendocrine tumors																																	
NCI:C9314	skos:relatedMatch	ICD10CM:C06	Unspecified	Malignant neoplasm of other and unspecified parts of mouth																																	
NCI:C9314	skos:relatedMatch	ICD10CM:C06.9	Unspecified	Malignant neoplasm: Mouth, unspecified																																	
NCI:C9314	skos:relatedMatch	ICD10CM:C06.8	Unspecified	Malignant neoplasm: Overlapping lesion of other and unspecified parts of mouth																																	
NCI:C9314	skos:narrowMatch	ICD10CM:C06.2	Unspecified	Malignant neoplasm: Retromolar area																																	
NCI:C3465	skos:relatedMatch	ICD10CM:C82.00	Unspecified	Follicular lymphoma grade I, unspecified site																																	
NCI:C7251	skos:narrowMatch	ICD10CM:C62.90	Unspecified	Malignant neoplasm of unspecified testis, unspecified whether descended or undescended																																	
NCI:C7251	skos:exactMatch	ICD10CM:C62	Unspecified	Malignant neoplasm of testis																																	
NCI:C7251	skos:narrowMatch	ICD10CM:C62.91	Unspecified	Malignant neoplasm of right testis, unspecified whether descended or undescended																																	
NCI:C7251	skos:narrowMatch	ICD10CM:C62.00	Unspecified	Malignant neoplasm of unspecified undescended testis																																	
NCI:C7251	skos:narrowMatch	ICD10CM:C62.92	Unspecified	Malignant neoplasm of left testis, unspecified whether descended or undescended																																	
NCI:C7251	skos:narrowMatch	ICD10CM:C62.9	Unspecified	Malignant neoplasm: Testis, unspecified																																	
NCI:C8609	skos:relatedMatch	ICD10CM:C24.9	Unspecified	Malignant neoplasm: Biliary tract, unspecified																																	
NCI:C8609	skos:narrowMatch	ICD10CM:C22	Unspecified	Malignant neoplasm of liver and intrahepatic bile ducts																																	
NCI:C8609	skos:relatedMatch	ICD10CM:C24	Unspecified	Malignant neoplasm of other and unspecified parts of biliary tract																																	
NCI:C9300	skos:relatedMatch	ICD10CM:C95.0	Unspecified	Acute leukaemia of unspecified cell type																																	
NCI:C9300	skos:relatedMatch	ICD10CM:C95.00	Unspecified	Acute leukemia of unspecified cell type not having achieved remission																																	
NCI:C3728	skos:exactMatch	ICD10CM:C22.2	Unspecified	Malignant neoplasm: Hepatoblastoma																																	
NCI:C3770	skos:broadMatch	ICD10CM:C25.4	Unspecified	Malignant neoplasm: Endocrine pancreas																																	
NCI:C3085	skos:relatedMatch	ICD10CM:D18.00	Unspecified	Hemangioma unspecified site																																	
NCI:C9280	skos:exactMatch	ICD10CM:C85.2	Unspecified	Mediastinal (thymic) large B-cell lymphoma																																	
NCI:C9280	skos:relatedMatch	ICD10CM:C85.22	Unspecified	Mediastinal (thymic) large B-cell lymphoma, intrathoracic lymph nodes																																	
NCI:C2964	skos:relatedMatch	ICD10CM:D44.4	Unspecified	Neoplasm of uncertain or unknown behaviour: Craniopharyngeal duct																																	
NCI:C7400	skos:relatedMatch	ICD10CM:C91.A0	Unspecified	Mature B-cell leukemia Burkitt-type not having achieved remission																																	
NCI:C9318	skos:narrowMatch	ICD10CM:C04.8	Unspecified	Malignant neoplasm: Overlapping lesion of floor of mouth																																	
NCI:C9318	skos:relatedMatch	ICD10CM:C04.9	Unspecified	Malignant neoplasm: Floor of mouth, unspecified																																	
NCI:C9318	skos:narrowMatch	ICD10CM:C04.0	Unspecified	Malignant neoplasm: Anterior floor of mouth																																	
NCI:C3366	skos:exactMatch	ICD10CM:C84.1	Unspecified	Sezary disease																																	
NCI:C3366	skos:relatedMatch	ICD10CM:C84.10	Unspecified	Sezary disease, unspecified site																																	
NCI:C7463	skos:relatedMatch	ICD10CM:C92.50	Unspecified	Acute myelomonocytic leukemia, not having achieved remission																																	
NCI:C7463	skos:exactMatch	ICD10CM:C92.5	Unspecified	Acute myelomonocytic leukaemia																																	
NCI:C6867	skos:exactMatch	ICD10CM:D46.C	Unspecified	Myelodysplastic syndrome with isolated del(5q) chromosomal abnormality																																	
NCI:C9233	skos:relatedMatch	ICD10CM:C93.30	Unspecified	Juvenile myelomonocytic leukemia, not having achieved remission																																	
NCI:C7506	skos:exactMatch	ICD10CM:D46.2	Unspecified	Refractory anaemia with excess of blasts																																	
NCI:C7506	skos:relatedMatch	ICD10CM:D46.20	Unspecified	Refractory anemia with excess of blasts, unspecified																																	
NCI:C7523	skos:exactMatch	ICD10CM:C17	Unspecified	Malignant neoplasm of small intestine																																	
NCI:C7523	skos:relatedMatch	ICD10CM:C17.9	Unspecified	Malignant neoplasm: Small intestine, unspecified																																	
NCI:C7523	skos:narrowMatch	ICD10CM:C17.2	Unspecified	Malignant neoplasm: Ileum																																	
NCI:C27134	skos:relatedMatch	ICD10CM:C96.9	Unspecified	Malignant neoplasm of lymphoid, haematopoietic and related tissue, unspecified																																	
NCI:C27134	skos:relatedMatch	ICD10CM:D47	Unspecified	Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue																																	
NCI:C27134	skos:relatedMatch	ICD10CM:C96	Unspecified	Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue																																	
NCI:C9317	skos:narrowMatch	ICD10CM:C03.1	Unspecified	Malignant neoplasm: Lower gum																																	
NCI:C9317	skos:relatedMatch	ICD10CM:C03.9	Unspecified	Malignant neoplasm: Gum, unspecified																																	
NCI:C4890	skos:relatedMatch	ICD10CM:C26.9	Unspecified	Malignant neoplasm: Ill-defined sites within the digestive system																																	
NCI:C4890	skos:relatedMatch	ICD10CM:C21.8	Unspecified	Malignant neoplasm: Overlapping lesion of rectum, anus and anal canal																																	
NCI:C7431	skos:exactMatch	ICD10CM:C56	Unspecified	Malignant neoplasm of ovary																																	
NCI:C7431	skos:narrowMatch	ICD10CM:C56.9	Unspecified	Malignant neoplasm of unspecified ovary																																	
NCI:C7431	skos:narrowMatch	ICD10CM:C56.1	Unspecified	Malignant neoplasm of right ovary																																	
